Druckereien,Tampondruck,361,992885,Polytec Industrielackierung Weiden GmbH,"Meerbodenreuth 33, DE-92665 Altenstadt",Meerbodenreuth,33,DE-92665,Altenstadt,+49 9602 63800,altenstadt@polytec-group.com,http://www.win-coatings.de,Weltweit,"Gründungsjahr: 1975, Mitarbeiteranzahl: 50 - 99","DIN EN ISO 14001, DIN EN ISO 9001:2008","Beschichtung mit glasfaserverstärkten Kunststoffen (GFK) (service), Beschichtung von Kunststoffen im Lohn (service), Beschichtung von Massenkleinteilen (service), Kunststoffbeschichtung (service), Kunststofflackierung (Dienstleistung) (service), Lackierung (Dienstleistung) (service), Lackierung von Glas (service), Lackierung von Massenkleinteilen (service), Nasslackierung (service), Oberflächenveredlung von Kunststoffen (service), Tampondruck (service), UV-Lackierung (service)"
Druckereien,Tampondruck,361,947218,Polyindustrie GmbH,"Lindenbachstrasse 25a, DE-91126 Schwabach",Lindenbachstrasse,25a,DE-91126,Schwabach,+49 9122 71799,polyindustrie@t-online.de,http://www.polyindustrie.de,National,Mitarbeiteranzahl: 20 - 49,,"Beschriftungen (service), Klischees (producer), Lohndruck für Werbeartikel (service), Offsetdruck (service), Promotionartikel (distrib), Siebdruck (service), Tampondruck (service), Tampondruckklischees (producer), Tampondruckmaschinen (distrib), Werbeartikel (distrib), Werbemittel (distrib)"
Druckereien,Tampondruck,361,1007414,PMD Siebdruck,"Göschenstrasse 2-4, DE-04317 Leipzig",Göschenstrasse,2-4,DE-04317,Leipzig,+49 341 6995443,siebdruck@live.de,http://www.pmdsiebdruck.de,National,Mitarbeiteranzahl: 5 - 9,,"Beschriftungen (producer, service), Lasergravuren (producer, service), Lohndruck für Werbeartikel (producer, service), Schilder (producer, service), Siebdruck (producer, service), Siebdruck auf Glas (producer, service), Siebdruck auf Textilien (producer, service), Tampondruck (producer, service), Textildruck (producer, service), T-Shirts, bedruckte (producer, service)"
Druckereien,Tampondruck,361,562138,PEZET AG,"Madertal 24, DE-72401 Haigerloch",Madertal,24,DE-72401,Haigerloch,+49 7474 95370,gabi.stehle@pezet.de,http://www.pezet.de,Europaweit,"Gründungsjahr: 1973, Mitarbeiteranzahl: 100 - 199","178, DIN EN ISO 9001","Baugruppenmontagen (service), Entwicklung von Kunststoff-Bauteilen (service), Formenbau (service), Kunststoffpräzisionsteile (producer), Tampondruck (service)"
Druckereien,Tampondruck,361,1524560,OCTOGONE GmbH,"Danziger Strasse 5, DE-79395 Neuenburg",Danziger Strasse,5,DE-79395,Neuenburg,+49 7631 805890,info@octogone.de,http://www.octogone.de,National,"Gründungsjahr: 1990, Mitarbeiteranzahl: 20 - 49",,"Becher und Tassen mit Werbeaufdruck (producer), Folien-Heißprägung (service), Kunststoffspritzgussteile (producer), Mouse-Pads (producer), Offsetdruck (service), Siebdruck (service), Tampondruck (service), USB-Memory-Sticks (wholesaler), USB-Memory-Sticks für Werbezwecke (wholesaler), Vakuumtiefziehteile (producer), Werbeartikel, exklusive (producer), Werbedrucksachen (service), Zugabeartikel (Werbeartikel) (producer)"
Druckereien,Tampondruck,361,276497,nico Norbert Schmid GmbH + Co KG,"Friedrich-List-Strasse 46, DE-70736 Fellbach",Friedrich-List-Strasse,46,DE-70736,Fellbach,+49 711 9579010,vertrieb@nico-schmid.de,http://www.nico-schmid.de,Weltweit,Mitarbeiteranzahl: 50 - 99,DIN EN ISO 9001:2000,"Baugruppenmontagen (producer), Beflockung (producer), Duftspender (distrib), Kleiderbügel (producer, distrib), Kunststoffspritzgussteile (producer), Kunststoffteile, technische (producer), Pulverbeschichtung (producer, distrib), Schuhanzieher (producer, wholesaler), Schuhputz-Sets (producer, distrib), Schuhspanner (producer, wholesaler), Spritzgießwerkzeuge für Kunststoffe (producer, service, distrib), Stiefelknechte (Stiefelauszieher) (producer, distrib), Tampondruck (service), Werkzeugbau (producer, service)"
Druckereien,Tampondruck,361,277008,Miedl & Schnall GmbH,"Giselherstrasse 14, DE-80804 München",Giselherstrasse,14,DE-80804,München,+49 89 3081801,info@ms-gmbh.info,http://www.ms-gmbh.info,Weltweit,Mitarbeiteranzahl: 10 - 19,,"Belichtungsgeräte für die Klischeeherstellung (distrib), Reinigungsanlagen für Druckmaschinenteile (producer, distrib), Reinigungsanlagen für Tampondruckwerkzeuge (producer, distrib), Siebdruckmaschinen (distrib), Siebdruckmaschinenzubehör (distrib), Tampondruck (producer, service), Tampondruckfarben (distrib), Tampondruckklischees (producer), Tampondruckmaschinen (producer), Tampons für Tampondruck (producer), Trocknungsanlagen (producer), UV-Trockenanlagen (producer, distrib), Zubehör für Tampondruckmaschinen (producer)"
Druckereien,Tampondruck,361,362687,Mentzel-Werbung GmbH,"Am Wendelpfad 15, DE-58507 Lüdenscheid",Am Wendelpfad,15,DE-58507,Lüdenscheid,+49 2351 672790,info@mentzel-werbung.de,http://www.mentzel-werbung.de,Europaweit,"Gründungsjahr: 1984, Mitarbeiteranzahl: 5 - 9",,"Digitales Drucken (service), Einkaufswagen-Chips (service, distrib, wholesaler), Einwegfeuerzeuge (service, distrib, wholesaler), Feuerzeuge (service, distrib, wholesaler), Feuerzeuge für Werbezwecke (service, distrib, wholesaler), Kugelschreiber (service, distrib, wholesaler), Lohndruck für Werbeartikel (service, distrib, wholesaler), Tampondruck (service), Visitenkarten (producer, distrib, wholesaler), Werbemittel (wholesaler)"
Druckereien,Tampondruck,361,362326,mayer-THERMOPLASTE GmbH,"Steinbeisstrasse 7, DE-73269 Hochdorf",Steinbeisstrasse,7,DE-73269,Hochdorf,+49 7153 986030,zentrale@mayer-thermoplaste.de,http://www.mayer-thermoplaste.de,Europaweit,"Gründungsjahr: 1963, Mitarbeiteranzahl: 20 - 49",002,"Kunststoffspritzgussteile (producer), Kunststoffspritzteile für den Maschinenbau (producer), Kunststoffspritzteile mit Metalleinlage (producer), Kunststoffteile, technische (producer), Lohnspritzen mit Thermoplasten (service), Montagearbeiten im Lohn (service), Polyamidspritzgussteile (producer), Präzisions-Kunststoffspritzteile (producer), Spritzgussteile, technische (producer), Tampondruck (service)"
Druckereien,Tampondruck,361,1048313,Marbo Werbung Norbert Bokel GmbH,"Seilerweg 5-7, DE-59556 Lippstadt",Seilerweg,5-7,DE-59556,Lippstadt,+49 2941 94340,info@marbo-werbung.de,http://www.marbo-werbung.de,National,"Gründungsjahr: 1880, Mitarbeiteranzahl: 50 - 99",,"Bogenoffsetdruck (service), Drucklacke (service, wholesaler), Druckveredlung (service), Foliensiebdruck (service), Geschäftsdrucksachen (producer, service), Großformatsiebdruck (service), Inline-Veredlung von Drucksachen (service), Jahresplaner (producer, service), Kataloge (producer, service), Offsetdruck (producer, service), Papierveredlung (service), Prospekte (producer, service), Schreibblöcke (producer, service), Siebdruck (producer, service), Tampondruck (producer, service), Verpackungen (producer, service), Werbedrucksachen (producer, service), Werbeflyer (producer, service)"
Druckereien,Tampondruck,361,277070,KSI - Klaus Stahl Industrielackierungen GmbH,"Im Lettenhorst 2, DE-67105 Schifferstadt",Im Lettenhorst,2,DE-67105,Schifferstadt,+49 6235 490821,vertrieb@stahlgmbh.com,http://www.stahlgmbh.com,Weltweit,"Gründungsjahr: 1959, Mitarbeiteranzahl: 100 - 199",DIN EN ISO 9001,"Korrosionsschutz (service), Kunststoffbeschichtung (service), Kunststofflackierung (Dienstleistung) (service), Lackierung (Dienstleistung) (service), Lackierung nach dem Kataphoresetauchverfahren (service), Nasslackierung (service), Oberflächentechnik (service), Oberflächenveredlung durch KTL-Beschichtung (service), Pulverbeschichtung (service), Pulverbeschichtung, elektrostatische (Dienstleistung) (service), Pulverbeschichtung von Aluminium (service), Pulverbeschichtung von Metallteilen (service), Tampondruck (service)"
Druckereien,Tampondruck,361,618479,Kretzschmar Promotion Service GmbH & Co.KG,"Schnellerstrasse 117, DE-12439 Berlin",Schnellerstrasse,117,DE-12439,Berlin,+49 30 6714651,info@kretzschmar.de,http://www.kretzschmar.de,Europaweit,Mitarbeiteranzahl: 5 - 9,,"Fullservice für Werbeartikel (wholesaler), Full Service-Werbung (service), Geschenkartikel, exklusive (wholesaler), Geschenkservice (wholesaler), Modische Berufsbekleidung (Corporate Fashion) (wholesaler), Sportbekleidung (wholesaler), Sublimationsdruck (service), Tampondruck (service), Textildruck (service), Werbeartikel (wholesaler), Werbeartikel, textile (wholesaler)"
Druckereien,Tampondruck,361,508369,Johannes Menz GmbH,"Stiller Berg 22-24, DE-98587 Steinbach-Hallenberg",Stiller Berg,22-24,DE-98587,Steinbach-Hallenberg,+49 36847 516100,stephan@johannesmenz.de,http://www.johannesmenz.de,Europaweit,"Gründungsjahr: 1884, Mitarbeiteranzahl: 50 - 99","DIN EN ISO 9001, VDA 6.1","Abmusterung von Spritzgusswerkzeugen (service), Bearbeitung von technischen Kunststoffteilen (service), Blechlackierung (service), Folien-Heißprägung (service), Formen für Spritzgießwerkzeuge (producer), Heißprägefolien (producer), Kunststoffgalvanisierung (service), Kunststofflackierung (Dienstleistung) (service), Kunststoffteile, technische (producer), Lackierung mit Chromlack (service), Lackierung von Großteilen (service), Laser-Beschriftungen (producer), Laserbeschriftung im Tag- und Nachtdesign (service), Mehrkomponentenspritzgießformen (producer), Mehrkomponenten-Spritzgussteile (producer), Mehrkomponentenspritzteile (producer), Metallisierung von Kunststoffen (service), Montagen von Kunststoffbaugruppen (service), Spritzgießmaschinen (service), Spritzgießwerkzeuge für Kunststoffe (service), Tampondruck (service), Werkzeugbau (producer)"
Druckereien,Tampondruck,361,1595847,J. Trump GmbH,"Willi-Grasser-Strasse 1, DE-91056 Erlangen",Willi-Grasser-Strasse,1,DE-91056,Erlangen,+49 9131 6146260,info@trump-gmbh.de,http://www.trump-gmbh.de,Regional,Mitarbeiteranzahl: 5 - 9,550,"Entschichtungsmittel für Siebdruckschablonen (service, wholesaler), Rakelstreifen für den Siebdruck (service, wholesaler), Reinigungsmittel für Siebdruck-Siebe (service, wholesaler), Siebdruckfarben (service, wholesaler), Siebdruckgewebe (service, wholesaler), Siebdruckhilfsmittel (service, wholesaler), Siebdrucklacke (service, wholesaler), Siebdruckschablonen (service, wholesaler), Siebdruckschablonenrahmen (service, wholesaler), Siebdruck-Spannservice (service, wholesaler), Siebe für den Siebdruck (service, wholesaler), Siebspannservice (service, wholesaler), Tampondruck (service, wholesaler), Tampondruckfarben (service, wholesaler), Tampondruckklischees (service, wholesaler), Tampons für Tampondruck (service, wholesaler), Textildruckfarben (service, wholesaler)"
Druckereien,Tampondruck,361,310633,ITW MORLOCK GMBH TAMPONDRUCK-SYSTEME,"Lise-Meitner-Strasse 9, DE-72280 Dornstetten",Lise-Meitner-Strasse,9,DE-72280,Dornstetten,+49 7443 2850,info@morlock.de,http://www.morlock.de,Weltweit,Mitarbeiteranzahl: 50 - 99,,"Belichtungsgeräte für die Klischeeherstellung (producer, wholesaler), Beschriftungen (producer, wholesaler), Beschriftung von Industrieteilen (producer, wholesaler), Druckfarben (producer, wholesaler), Druckfarben für Metalle (producer, wholesaler), Klischees (producer, wholesaler), Reinigungsanlagen für Tampondruckwerkzeuge (producer, wholesaler), Sondermaschinenbau (producer, wholesaler), Tampondruck (producer, wholesaler), Tampondruckfarben (producer, wholesaler), Tampondruckklischees (producer, wholesaler), Tampondruckmaschinen (producer, wholesaler), Tampons für Tampondruck (producer, wholesaler), Werbetechnik (producer, service, wholesaler), Zubehör für Tampondruckmaschinen (producer, wholesaler)"
Druckereien,Tampondruck,361,1396735,Irene Reindl GmbH,"Landstrasse 36, DE-92339 Beilngries",Landstrasse,36,DE-92339,Beilngries,+49 8466 94020,roland.reindl@reindl-group.de,http://www.irene-reindl.de,National,"Gründungsjahr: 1978, Mitarbeiteranzahl: 50 - 99",,"Drucklacke (producer), Lackierung (Dienstleistung) (service), Tampondruck (service)"
Druckereien,Tampondruck,361,1633642,inpro+ innovative Produkte für Industrie und Handwerk,"Steinachring 50, DE-72285 Pfalzgrafenweiler",Steinachring,50,DE-72285,Pfalzgrafenweiler,+49 7445 8547304,info@inpro-plus.de,http://www.inpro-plus.de,National,"Gründungsjahr: 2003, Mitarbeiteranzahl: 1 - 4",,"Abdeckfolien (service, wholesaler), Abdeckhauben aus Polyethylen (service, wholesaler), Abdeckklebebänder (service, wholesaler), Aluminium-Klebebänder (service, wholesaler), Arbeitshandschuhe (service, wholesaler), Arbeitsschutz, Arbeitssicherheit (service, wholesaler), Bedrucken von Aluminiumfolien (service, wholesaler), Bedrucken von Etiketten (service, wholesaler), Bedrucken von Klebebändern (service, wholesaler), Bedrucken von Metallen (service, wholesaler), Bedrucken von Schrumpfschläuchen (service, wholesaler), Bedrucken von technischen Teilen (service, wholesaler), Bodenmarkierungssysteme (service, wholesaler), Druckverschlussbeutel aus PE (service, wholesaler), Einwegartikel aus Polyethylen-Folie (service, wholesaler), Einweghandschuhe aus Kunststoff (service, wholesaler), Einweghandschuhe aus Latex (service, wholesaler), Einweghandschuhe, latexfreie (service, wholesaler), Einweghandschuhe, verstärkte (service, wholesaler), ESD-Schutzhandschuhe (service, wholesaler), Folien (service, wholesaler), Folien aus Polyethylennaphtalat (PEN) (service, wholesaler), Formteile aus Polyethylenschaum (service, wholesaler), Fugendichtungsbänder, selbstklebende (service, wholesaler), Gewebe für Klebebänder (service, distrib, wholesaler), Gummihandschuhe für die Industrie (service, wholesaler), Gummihandschuhe für Elektromonteure (service, wholesaler), Halbschlauchfolien (service, wholesaler), Handabroller für Verpackungsklebebänder (service, wholesaler), Handschuhe für den Hygienebereich (service, wholesaler), Hitzeschutzhandschuhe (service, wholesaler), Hitzeschutzhandschuhe, asbestfreie (service, wholesaler), Hochleistungsklebebänder (service, distrib, wholesaler), Hochtransparente Schrumpffolien, PVC-frei (service, wholesaler), Industrieklebebänder (service, wholesaler), Isolierbänder (service, wholesaler), Kapton®-Klebebänder (service, distrib, wholesaler), Klebeband-Dispenser für Kartonverschließmaschinen (service, wholesaler), Klebebänder (service, wholesaler), Klebebänder aus Polytetrafluorethylen (PTFE) (service, distrib, wholesaler), Klebebänder, doppelseitige, für die industrielle Fertigung (service, wholesaler), Klebebänder, flammhemmende (service, wholesaler), Klebebänder für Bodenmarkierung (service, wholesaler), Klebebänder für das Baugewerbe (service, wholesaler), Klebebänder für den Montageschutz (service, distrib, wholesaler), Klebebänder für den Oberflächenschutz (service, distrib, wholesaler), Klebebänder für den Transportschutz (service, distrib, wholesaler), Klebebänder für die Montage von Spiegeln (service, distrib, wholesaler), Klebebänder für die Unterhaltungsindustrie (service, wholesaler), Klebebänder für Maler- und Lackierarbeiten (service, wholesaler), Klebebänder für Silagefolien (service, wholesaler), Klebebänder, hitzebeständige (service, wholesaler), Klebebänder, technische (service, wholesaler), Klebebänder, wasserlösliche (service, distrib, wholesaler), Klett-Klebebänder (service, distrib, wholesaler), Klischeeklebebänder (service, distrib, wholesaler), Korrosionsschutzfolien (service, wholesaler), Metallklebebänder (service, distrib, wholesaler), Montageklebebänder (service, distrib, wholesaler), Nassklebebänder (service, wholesaler), Nylon-Handschuhe (service, wholesaler), Polyamid-Schlauchfolien (service, wholesaler), Polyethylen-Folien (service, wholesaler), Polyethylen (PE) (service, wholesaler), Polyethylen (PE-HD) (service, wholesaler), Polyethylen (PE-LD) (service, wholesaler), Polyolefin-Schrumpffolien (service, wholesaler), Polyvinylchlorid- (PVC-) Schrumpffolien (service, wholesaler), Schaumstoff-Klebebänder (service, distrib, wholesaler), Schlauchfolien (service, wholesaler), Schrumpffolien (service, wholesaler), Schrumpffolien aus Polyethylen (PE) (service, wholesaler), Schrumpfhauben (service, wholesaler), Schutzhandschuhe (service, wholesaler), Schweißerschutzhandschuhe (service, wholesaler), Selbstklebebänder aus Gewebe (service, wholesaler), Selbstklebebänder aus Papier (service, wholesaler), Selbstklebebänder aus Polypropylen (service, wholesaler), Selbstklebebänder aus Polyvinylchlorid (PVC) (service, wholesaler), Selbstklebebänder, bedruckte (wholesaler), Selbstklebebänder, UV-beständige (distrib), Sicherheitsklebebänder (distrib), Siliconbänder, selbstklebende (distrib), Stretchfolien (service, wholesaler), Stretchfolien aus PE (service, wholesaler), Stretchfolien für Sonderanwendungen (service, wholesaler), Tampondruck (service, wholesaler), Transferklebebänder (wholesaler), Umreifungsbänder aus Kunststoff (service, wholesaler), Verpackungsklebebänder (service, wholesaler), Verpackungsklebebänder, bedruckte (service, wholesaler), Verpackungsklebebänder, beidseitig klebende (service, wholesaler), Verpackungsklebebänder mit Werbeaufdruck (service, wholesaler), Wickelfolien aus Polyethylen (service, wholesaler)"
